行番号,,会社名,会社HP・URL,問い合わせフォームURL,送信成功,手動送信,取得日,手動送信,担当者名,事務備考,ステータス,結果区分,結果詳細,実行日
870,A,株式会社和心,https://www.wagokoro.co.jp/,https://www.wagokoro.co.jp/contact/,不明,不明,2026-08-19,,,,,CMO,,,マーケティング責任者,媒体:求人ボックス｜掲載元:株式会社和心｜一括バックフィル(過去分含む)
871,B,株式会社proudpartner,https://www.proudpartner.co.jp/,https://www.proudpartner.co.jp/contact,不明,不明,2026-08-19,,,,,YouTube・TikTokの動画編集スタッフ／未経験歓迎 PC支給あり 独立支援あり,急募,,マーケティング責任者,媒体:求人ボックス｜掲載元:株式会社proudpartner｜一括バックフィル(過去分含む)
872,B,株式会社テンポスホールディングス,https://www.tenpos.co.jp/,https://www.tenpos.co.jp/contact/,不明,可,2026-08-19,,,,,SNS運用コンサルタント 月給30万スタート,大量募集,,マーケティング責任者,媒体:求人ボックス｜掲載元:株式会社テンポスホールディングス｜一括バックフィル(過去分含む)
873,A,株式会社ヤプリ,https://yappli.co.jp/,https://yapp.li/support.html,不明,不明,2026-08-19,,,,,アプリ広告運用担当 広告運用、ASOにおいて効果測定ツールを使用した効...,,,広告運用担当,媒体:求人ボックス｜掲載元:dodaエージェントサービス｜一括バックフィル(過去分含む)
874,A,株式会社momonji,https://momonji.co.jp/,https://momonji.co.jp/contact,不明,不明,2026-08-19,,,,,Web広告のマーケティングチームで働きたい方へ! 株式会社momonjiで一緒に働きませんか?,,,広告運用担当,媒体:求人ボックス｜掲載元:千葉県地域しごとNAVI｜一括バックフィル(過去分含む)
875,A,SBSスタッフ株式会社,https://www.sbs-staff.co.jp/,https://www.sbs-staff.co.jp/inquiry/,不明,不明,2026-08-19,,,,,駅徒歩3分 残業ほぼなし!広報・広告運用 土日祝休,管理職,,広告運用担当,媒体:求人ボックス｜掲載元:SBSスタッフ株式会社｜一括バックフィル(過去分含む)
876,S,リビンテクノロジーズ株式会社,https://www.lvn.co.jp/,https://www.lvn.co.jp/contact/,不明,不明,2026-08-19,,,,,自社メディアのWEB広告運用担当年間予算15億円超 東証グロース上場,予算規模記載,,広告運用担当,媒体:求人ボックス｜掲載元:寅二郎ワークス株式会社｜一括バックフィル(過去分含む)
877,B,株式会社エッセンスクライアント,https://essenceclient.co.jp/,https://essenceclient.co.jp/contact1,不明,不明,2026-08-19,,,,,ショート動画編集者募集／SNS広告経験者歓迎,急募,,SNS広告,媒体:求人ボックス｜掲載元:株式会社エッセンスクライアント｜一括バックフィル(過去分含む)
878,A,株式会社ツギノテ,https://tsuginote.co.jp/,https://tsuginote.co.jp/contact/,contact@tsuginote.co.jp,不明,2026-08-19,,,,,未経験OK／マーケティング総合職／Web広告・SNS企画・解析,,,SNS広告,媒体:求人ボックス｜掲載元:ツギノシゴト｜一括バックフィル(過去分含む)
879,A,株式会社バンダイ,https://www.bandai.co.jp/,https://www.bandai.co.jp/support/top/contacts,不明,不明,2026-08-21,,,,正社員,プロモーション担当 玩具・雑貨商材 フレックスタイム制／出産子育て支援金あり／年休125日,-,,Instagram広告運用、LINE広告運用、SNS広告運用、SNS運用、TikTok広告運用,媒体:求人ボックス｜掲載元:エン転職｜-
880,A,マーベラスビューティージャパン株式会社,https://mbjapan.co.jp/,https://mbjapan.co.jp/contact/,不明,不明,2026-08-21,,,,正社員,WEBマーケティング・広報担当／経営企画室／発信力を武器に美容医療の想いを広げる,-,,Instagram広告運用、SNS広告運用、SNS運用、TikTok広告運用、広告運用コンサルタント,媒体:求人ボックス｜掲載元:CareerCross｜-
881,A,株式会社BFM,https://b-f-m.jp/,https://b-f-m.jp/contact,不明,不明,2026-08-21,,,,正社員,販促企画・営業企画／大阪／マーケター／戦略から実行まで。事業会社でマーケティングを仕掛ける,-,,LINE広告運用、SNS広告運用、SNS運用,媒体:求人ボックス｜掲載元:あなたの転職窓口｜-
882,A,株式会社エフェクチュアル,https://effectual.co.jp/,https://effectual.co.jp/contact/,不明,不明,2026-08-21,,,,正社員,WEBリスクコンサルタント／Webマーケティング・ネット広告,-,,SNS広告運用、SNS運用、Webマーケティング、広告運用コンサルタント,媒体:求人ボックス｜掲載元:Green｜-
883,A,株式会社ネクソン,https://www.nexon.co.jp/,https://www.nexon.co.jp/contact/,不明,不明,2026-08-21,,,,正社員,サブカルチャーゲーム／マーケター,-,,SNS広告運用、デジタルマーケティング、運用型広告,媒体:求人ボックス｜掲載元:CareerCross｜-
884,A,株式会社TheNewGate 兵庫拠点「1567...,https://thenewgate.co.jp/,https://tech.thenewgate.co.jp/contact/,不明,不明,2026-08-21,,,,正社員,プロモーション動画制作／服装・髪型・ネイル自由／会社説明会実施中,-,,SNS広告運用,媒体:求人ボックス｜掲載元:株式会社TheNewGate_西日本｜-
885,A,株式会社エクセレントケアシステム本部,https://www.excare.co.jp/,https://www.excare.co.jp/inquiry/,不明,不明,2026-08-21,,,,正社員,SNS運用担当・一般事務／管理部門,-,,SNS運用,媒体:求人ボックス｜掲載元:ジョブメドレー｜-
886,A,エクセレントケアシステム関東支社,https://www.excare.co.jp/,https://www.excare.co.jp/inquiry/,不明,不明,2026-08-21,,,,正社員,SNS運用担当・一般事務／管理部門,-,,SNS運用,媒体:求人ボックス｜掲載元:ジョブメドレー｜-
887,A,富士フイルムビジネスイノベーション株式会社,https://www.fujifilm.com/fb/ja,https://www.fujifilm.com/fb/support/callcenter,不明,不明,2026-08-21,,,,正社員,商品企画部 プロモーションG／海外向けマーケティングおよび販売促進,-,,SNS運用,媒体:求人ボックス｜掲載元:マイナビスカウティング- 登録エントリー｜-
888,A,auフィナンシャルサービス株式会社,https://www.aufs.co.jp/,https://www.au-payment.co.jp/utility/contact.html,不明,不明,2026-08-21,,,,正社員,WEBマーケティング企画「金融業界経験者歓迎／auGの安定基盤」,-,,Webマーケティング,媒体:求人ボックス｜掲載元:エン転職｜-
889,A,株式会社シフト,https://shift-web.co.jp/,https://shift-web.co.jp/pages/contact,不明,不明,2026-08-21,,,,正社員,全員が未経験入社「Webマーケター」／年休130日／賞与年3回,急募/増員等,,Webマーケティング,媒体:求人ボックス｜掲載元:マイナビ転職.｜-
890,A,株式会社フーディソン,https://foodison.jp/,https://foodison.jp/contact-etc,不明,不明,2026-08-21,,,,正社員,EC事業責任者候補／飲食業界向けSaaS企業「魚ぽち」／東証グロース市場上場,-,,Webマーケティング,媒体:求人ボックス｜掲載元:マイナビスカウティング- 登録エントリー｜-
891,A,auフィナンシャルホールディングス株式会社,https://www.au-financial.com/,https://www.au-financial.com/contact/,不明,不明,2026-08-21,,,,正社員,「グループベースのデジタルマーケティング」IPOフェーズ,-,,デジタルマーケティング,媒体:求人ボックス｜掲載元:マイナビスカウティング- 登録エントリー｜-
892,A,株式会社あおぞら銀行,https://www.aozorabank.co.jp/,https://www.aozorabank.co.jp/bank/support/,不明,不明,2026-08-21,,,,正社員,「東京」データ戦略部 ウェブサイト運営とデジタルマーケティング,-,,デジタルマーケティング,媒体:求人ボックス｜掲載元:マイナビスカウティング- 登録エントリー｜-
893,A,株式会社Linc'well,https://linc-well.com/,https://linc-well.com/en/contact/,不明,不明,2026-08-21,,,,正社員,デジタルマーケティング,-,,デジタルマーケティング,媒体:求人ボックス｜掲載元:マイナビスカウティング- 登録エントリー｜-
894,A,エヌエフホールディングス,https://nfhd.co.jp/jp/,https://nfhd.co.jp/form/inquiry/nfhd,不明,不明,2026-08-21,,,,正社員,デジタルマーケティング「EC営業企画」,-,,デジタルマーケティング,媒体:求人ボックス｜掲載元:ミドルの転職｜-
895,A,株式会社DYM NEXT,https://dymnext.jp/,https://dymnext.jp/contact/,不明,不明,2026-08-21,,,,正社員,法人営業／求人広告運用／業界未経験者OK／昇給年4回あり／インセンティブあり／月給30万円可能,-,,広告運用コンサルタント,媒体:求人ボックス｜掲載元:DYMグループ｜-
896,A,HJホールディングス株式会社,https://www.hjholdings.jp/,https://www.hjholdings.jp/inquiry/,不明,不明,2026-08-21,,,,正社員,デジタルマーケティング担当／エンタメコンテンツメーカー／ゲーム・映画・音楽,-,,広告運用コンサルタント,媒体:求人ボックス｜掲載元:マスメディアン｜-
897,A,ADKマーケティング・ソリューションズ,https://www.adkms.jp/,https://www.adkms.jp/ask/,不明,不明,2026-08-21,,,,正社員,デジタル運用広告コンサルタント,-,,広告運用コンサルタント,媒体:求人ボックス｜掲載元:ミドルの転職｜-
898,A,ラクスルグループ,https://corp.raksul.com/,https://corp.raksul.com/contact/,不明,不明,2026-08-21,,,,正社員,グロースマーケター,-,,運用型広告,媒体:求人ボックス｜掲載元:ラクスルグループ｜-
899,A,イオンコンパス株式会社,https://www.aeoncompass.co.jp/,https://www.aeoncompass.co.jp/inquiry/,不明,不明,2026-08-24,,,,正社員,海浜幕張/旅行・BtoB事業の自社Webマーケティング担当/イオングループ/Webマーケティング関連職/企画職,-,千葉県 千葉市 海浜幕張駅,SNS広告運用,媒体:求人ボックス｜掲載元:dodaエージェントサービス｜-
900,A,株式会社山忠商会,https://www.yama-chu.co.jp/,https://www.yama-chu.co.jp/contact/,不明,不明,2026-08-24,,,,正社員,兵庫/神戸/WEB集客責任者候補 社長直下で事業成長を担う 年収500 800万円 土日祝休/Webマーケティング関連職/企画職,WEB集客責任者候補,兵庫県 神戸市 苅藻駅,SNS広告運用,媒体:求人ボックス｜掲載元:dodaエージェントサービス｜WEB集客責任者候補
901,A,株式会社マルゼンホールディングス,https://www.maluzen-hd.co.jp/,https://www.maluzen-hd.co.jp/contact/index.html,不明,不明,2026-08-24,,,,正社員,大阪/北新地/広告運用サポート・進行管理 代理店窓口・スケジュール調整/裁量/広告宣伝/企画職,広告運用サポート・進行管理(アシスタント寄り),大阪府 大阪市 北新地駅,SNS広告運用,媒体:求人ボックス｜掲載元:dodaエージェントサービス｜広告運用サポート・進行管理(アシスタント寄り)
902,B,株式会社Powerz,https://powerz-chiba.jp/,https://powerz-chiba.jp/contact/,不明,不明,2026-08-24,,,,正社員,SNSクリエイター/未経験歓迎/フルリモート可/インセンあり/Webマーケティング関連職/企画職,SNSクリエイター(コンテンツ制作)。広告運用の明示なし,東京都 新宿区,SNS運用,媒体:求人ボックス｜掲載元:転職サイトdoda（デューダ）｜SNSクリエイター(コンテンツ制作)。広告運用の明示なし
